name,time,value
Vazao,1590599831706930500,158.94
Vazao,1590599832406823700,193.44
Vazao,1590599833108527900,179.09
Vazao,1590599833821495700,200.72
Vazao,1590599834517855400,214.1
Vazao,1590599835217330400,191.89
Vazao,1590599835929323100,191.07
Vazao,1590599836633847700,187.8
Vazao,1590599837332816100,191.76
Vazao,1590599838033697600,176.09
Vazao,1590599838748481300,201.26
Vazao,1590599839444437500,167.37
Vazao,1590599840147814900,220.96
Vazao,1590599840861044600,201.2
Vazao,1590599841576795300,188.09
Vazao,1590599842276713900,169.29
Vazao,1590599842981083500,229.13
Vazao,1590599843688785000,191.64
Vazao,1590599844388030100,177.48
Vazao,1590599845087764300,230.37
Vazao,1590599845800834700,163.92
Vazao,1590599846499735600,221.79
Vazao,1590599847199826300,212.74
Vazao,1590599847906840000,196.92
Vazao,1590599848613957900,236.66
Vazao,1590599849314366500,169.31
Vazao,1590599850026646100,186.28
Vazao,1590599850727368000,217.89
Vazao,1590599851425508500,164.32
Vazao,1590599852128476500,171.13
Vazao,1590599852838121600,174.09
Vazao,1590599853536409000,169.91
Vazao,1590599854240564200,227.13
Vazao,1590599854952892200,224.33
Vazao,1590599855667180400,233.39
Vazao,1590599856366008600,217.7
Vazao,1590599857073208100,160.86
Vazao,1590599857776757600,186.41
Vazao,1590599858477279200,217.32
Vazao,1590599859177640100,214.36
Vazao,1590599859887852700,236.9
Vazao,1590599860590792900,232.45
Vazao,1590599861292579000,192.4
Vazao,1590599862004477000,176.08
Vazao,1590599862706909600,186.32
Vazao,1590599863402999600,212.2
Vazao,1590599864105286600,220.23
Vazao,1590599864820857600,231.11
Vazao,1590599865519693100,225.6
Vazao,1590599866220771300,225.79
Vazao,1590599866931566900,205.03
Vazao,1590599867629064900,193.58
Vazao,1590599868329624800,163.86
Vazao,1590599869036936400,157.19
Vazao,1590599869741779800,157.57
Vazao,1590599870444076400,157.95
Vazao,1590599871146515100,213.23
Vazao,1590599871851472100,186.45
Vazao,1590599872551889900,180.04
Vazao,1590599873252681300,214.84
Vazao,1590599873955461400,174.6
Vazao,1590599874655658800,227.73
Vazao,1590599875354968100,237.56
Vazao,1590599876066914400,231.31
Vazao,1590599876779130600,208.97
Vazao,1590599877482023700,223.15
Vazao,1590599878183820800,211.91
Vazao,1590599878893580000,202.93
Vazao,1590599879596439900,232.23
Vazao,1590599880295691000,207.47
Vazao,1590599881005148700,201.3
Vazao,1590599881708010900,170.97
Vazao,1590599882408044500,154.25
Vazao,1590599883104712200,195.48
Vazao,1590599883811590000,196.97
Vazao,1590599884508699300,239.83
Vazao,1590599885208257300,155.57
Vazao,1590599885914410200,216.16
Vazao,1590599886621056700,219.61
Vazao,1590599887318614800,167.45
Vazao,1590599888036537800,176.34
Vazao,1590599888749009600,203.46
Vazao,1590599889447262300,171.57
Vazao,1590599890146285900,165.64
Vazao,1590599890860514600,228.89
Vazao,1590599891558242500,155.78
Vazao,1590599892256967100,197.89
Vazao,1590599892963669500,179.95
Vazao,1590599893677698400,199.55
Vazao,1590599894375177600,233.43
Vazao,1590599895083787300,234.96
Vazao,1590599895787719600,224.14
Vazao,1590599896483170800,201.13
Vazao,1590599897187432400,204.95
Vazao,1590599897901350600,231.74
Vazao,1590599898602115100,188.14
Vazao,1590599899299992700,188.36
Vazao,1590599900011997400,189.49
Vazao,1590599900714395900,224.44
Vazao,1590599901412350000,170.18
Vazao,1590599902111257800,206.88
Vazao,1590599902813477100,228.03
Vazao,1590599903516342300,224.28
Vazao,1590599904216344800,204.18
Vazao,1590599904924234900,195.13
Vazao,1590599905626823700,178.98
Vazao,1590599906325566200,230.81
Vazao,1590599907036183000,230.18
Vazao,1590599907735988000,181.95
Vazao,1590599908436032500,237.25
Vazao,1590599909135664400,233.46
Vazao,1590599909851745200,211.72
Vazao,1590599910549847900,220.58
Vazao,1590599911249838500,238.84
Vazao,1590599911962751800,173.94
Vazao,1590599912665096100,165.18
Vazao,1590599913362930900,217.23
Vazao,1590599914067511200,222.72
Vazao,1590599914778027600,196.21
Vazao,1590599915474985800,160.08
Vazao,1590599916174064900,205.61
Vazao,1590599916889175500,227.86
Vazao,1590599917588126600,238.86
Vazao,1590599918289059600,154.24
Vazao,1590599919002109800,193.32
Vazao,1590599919704296700,230.39
Vazao,1590599920406205300,216.02
Vazao,1590599921104675800,183.6
Vazao,1590599921812330200,197.76
Vazao,1590599922515049100,234.67
Vazao,1590599923213367900,232.36
Vazao,1590599923926775900,190.57
Vazao,1590599924639652300,186.31
Vazao,1590599925343047600,235.32
Vazao,1590599926045258200,174.71
Vazao,1590599926757859000,205.08
Vazao,1590599927453608300,193.75
Vazao,1590599928158851800,204.52
Vazao,1590599928865389600,219.23
Vazao,1590599929567201400,193.66
Vazao,1590599930267684800,171.93
Vazao,1590599930980582400,231.56
Vazao,1590599931682460000,210.48
Vazao,1590599932379395500,209
Vazao,1590599933089957400,225.21
Vazao,1590599933796471100,236.29
Vazao,1590599934495440000,170.99
Vazao,1590599935198351600,171.72
Vazao,1590599935907360400,202.01
Vazao,1590599936606273600,160.07
Vazao,1590599937307185300,179.24
Vazao,1590599938018312100,182.4
Vazao,1590599938722341700,191.96
Vazao,1590599939420134000,182.55
Vazao,1590599940118231200,216.83
Vazao,1590599940829952200,239.37
Vazao,1590599941530988600,237.89
Vazao,1590599942230399300,175.85
Vazao,1590599942946719600,197.17
Vazao,1590599943648798700,227.78
Vazao,1590599944347113300,164.66
Vazao,1590599945056994900,198.38
Vazao,1590599945762475400,176.1
Vazao,1590599946460953100,170.26
Vazao,1590599947162584500,163.69
Vazao,1590599947872407200,220.1
Vazao,1590599948570570500,160.03
Vazao,1590599949268715200,231.65
Vazao,1590599949985377400,196.27
Vazao,1590599950686826200,201.77
Vazao,1590599951387066000,214.65
Vazao,1590599952087402500,206.91
Vazao,1590599952798186400,165.72
Vazao,1590599953500335000,163.73
Vazao,1590599954202369600,176.29
Vazao,1590599954908523500,239.23
Vazao,1590599955612284000,153.96
Vazao,1590599956311324200,185.9
Vazao,1590599957019154000,225.48
Vazao,1590599957724226700,225.74
Vazao,1590599958425915900,167.83
Vazao,1590599959124782200,203
Vazao,1590599959839398100,228.01
Vazao,1590599960536489000,202.55
Vazao,1590599961234897600,159.04
Vazao,1590599961950761900,231.19
Vazao,1590599962647011600,234.6
Vazao,1590599963346385700,221.13
Vazao,1590599964049720100,230.45
Vazao,1590599964766205900,208.53
Vazao,1590599965463356200,209.22
Vazao,1590599966165649100,212.57
Vazao,1590599966876047300,226.38
Vazao,1590599967574314200,223.12
Vazao,1590599968273503100,217.32
Vazao,1590599968987801000,162.99
Vazao,1590599969686075500,209.92
Vazao,1590599970389187300,165.04
Vazao,1590599971089479100,212.16
Vazao,1590599971798387300,230.48
Vazao,1590599972497834100,213.78
Vazao,1590599973198772100,180.52
Vazao,1590599973916817800,220.76
Vazao,1590599974614712400,170.77
Vazao,1590599975315305100,155.88
Vazao,1590599976027761000,201.64
Vazao,1590599976731186400,188.98
Vazao,1590599977427966900,235.83
Vazao,1590599978130179200,171.15
Vazao,1590599978843468800,221.34
Vazao,1590599979540214200,181.03
Vazao,1590599980240209600,181.37
Vazao,1590599980954581400,165.92
Vazao,1590599981651138600,175.71
Vazao,1590599982353323100,229.59
Vazao,1590599983064313100,238.29
Vazao,1590599983769902600,232.3
Vazao,1590599984468771500,185.29
Vazao,1590599985170447900,200.3
Vazao,1590599985880032400,180.38
Vazao,1590599986577941600,191.17
Vazao,1590599987279941400,172.25
Vazao,1590599987986999100,175.02
Vazao,1590599988693456700,195.82
Vazao,1590599989392575800,163.99
Vazao,1590599990095660800,174.8
Vazao,1590599990807073400,231.94
Vazao,1590599991504150500,158.03
Vazao,1590599992208273700,222.89
Vazao,1590599992905052400,206.75
Vazao,1590599993606586500,226.09
Vazao,1590599994304632700,207.38
Vazao,1590599995013621500,208.12
Vazao,1590599995717937000,196.21
Vazao,1590599996415932300,221.15
Vazao,1590599997112596000,236.03
Vazao,1590599997830312400,236.62
Vazao,1590599998530221200,239.03
Vazao,1590599999228883600,179.64
Vazao,1590599999940775800,162.32
Vazao,1590600000638862600,209.13
Vazao,1590600001338656900,194.88
Vazao,1590600002051092500,224.33
Vazao,1590600002755405300,204.34
Vazao,1590600003453100700,171.47
Vazao,1590600004151261500,190.12
Vazao,1590600004863665400,219.88
Vazao,1590600005567560400,214.21
Vazao,1590600006264010000,217.18
Vazao,1590600006975899600,190.91
Vazao,1590600007677922100,204.69
Vazao,1590600008379214200,162.25
Vazao,1590600009090256800,187.68
Vazao,1590600009793221800,172.85
Vazao,1590600010505303000,214.09
Vazao,1590600011204509400,230.98
Vazao,1590600011919648000,157.66
Vazao,1590600012616731400,225.42
Vazao,1590600013318971100,171.34
Vazao,1590600014031687700,157.7
Vazao,1590600014730400200,230.03
Vazao,1590600015432683800,223.73
Vazao,1590600016134871000,175.99
Vazao,1590600016844739500,227.26
Vazao,1590600017544096400,201.36
Vazao,1590600018244520500,195.74
Vazao,1590600018956566500,203.1
Vazao,1590600019657006700,210.26
Vazao,1590600020355957500,235.55
Vazao,1590600021069531700,235.95
Vazao,1590600021772599100,161.37
Vazao,1590600022471684200,203.23
Vazao,1590600023173751800,210.03
Vazao,1590600023882757700,158.97
Vazao,1590600024583345100,163.93
Vazao,1590600025281987900,197.04
Vazao,1590600025991470900,157.94
Vazao,1590600026689067400,217.57
Vazao,1590600027388876500,232.41
Vazao,1590600028093228100,214.08
Vazao,1590600028791988400,194.24
Vazao,1590600029495267800,237.24
Vazao,1590600030196166400,163.47
Vazao,1590600030907540600,199.96
Vazao,1590600031605755200,204.87
Vazao,1590600032302719100,203.35
Vazao,1590600033017328600,219.07
Vazao,1590600033720432800,175.19
Vazao,1590600034418441600,195.38
Vazao,1590600035120993800,174
Vazao,1590600035829876700,230.22
Vazao,1590600036530289200,200.7
Vazao,1590600037234155100,202.44
Vazao,1590600037942038600,228.33
Vazao,1590600038644149200,195.21
Vazao,1590600039344614400,194.43
Vazao,1590600040045400800,182.03
Vazao,1590600040745875400,216.2
Vazao,1590600041448216500,191.66
Vazao,1590600042148778000,189.33
Vazao,1590600042854465200,210
Vazao,1590600043555797800,212.99
Vazao,1590600044257006400,213.61
Vazao,1590600044962806700,174.1
Vazao,1590600045665332400,172.69
Vazao,1590600046364976000,183.98
Vazao,1590600047079058900,191.31
Vazao,1590600047782296300,213.42
Vazao,1590600048481221200,168.56
Vazao,1590600049181374100,218.05
Vazao,1590600049894673100,230.32
Vazao,1590600050592912700,225.03
Vazao,1590600051292207800,168.86
Vazao,1590600052001639700,224.16
Vazao,1590600052702583300,163.75
Vazao,1590600053404946900,232.02
Vazao,1590600054103864100,211.89
Vazao,1590600054819053400,224.38
Vazao,1590600055518626700,203.73
Vazao,1590600056220798600,165.78
Vazao,1590600056932935200,174.66
Vazao,1590600057631095400,187.48
Vazao,1590600058329518400,185.52
Vazao,1590600059043027200,223.65
Vazao,1590600059740890500,163.82
Vazao,1590600060440587300,240.09
Vazao,1590600061139751300,169.25
Vazao,1590600061843927600,172.42
Vazao,1590600062541911900,194.32
Vazao,1590600063241203900,215.86
Vazao,1590600063956159700,162.33
Vazao,1590600064654024000,199.65
Vazao,1590600065353480200,226.78
Vazao,1590600066066111300,213.57
Vazao,1590600066769123400,233.55
Vazao,1590600067467008600,184.41
Vazao,1590600068164948600,155.44
Vazao,1590600068878149400,238.26
Vazao,1590600069580817600,206.51
Vazao,1590600070280146600,181.56
Vazao,1590600070993777400,182.6
Vazao,1590600071688919400,218.73
Vazao,1590600072390957200,226.89
Vazao,1590600073092980000,171.6
Vazao,1590600073792926300,215.39
Vazao,1590600074490885400,235.4
Vazao,1590600075190042600,230.79
Vazao,1590600075904468000,186.98
Vazao,1590600076603989500,203.57
Vazao,1590600077304556400,156.49
Vazao,1590600078014973900,170.91
Vazao,1590600078714424000,174.02
Vazao,1590600079414466200,155.05
Vazao,1590600080116542100,170.45
Vazao,1590600080832918800,205.09
Vazao,1590600081530870000,187.84
Vazao,1590600082233304700,235.54
Vazao,1590600082934640200,175.56
Vazao,1590600083634755900,154.79
Vazao,1590600084335834300,204.53
Vazao,1590600085048574500,183.32
Vazao,1590600085748935600,197.53
Vazao,1590600086449900900,189.04
Vazao,1590600087146866000,202.59
Vazao,1590600087854615000,167.72
Vazao,1590600088554186300,188.99
Vazao,1590600089254164600,158.99
Vazao,1590600089957952100,173.06
Vazao,1590600090657212000,188.87
Vazao,1590600091358665800,156.88
Vazao,1590600092060102000,185.89
Vazao,1590600092761640900,166.65
Vazao,1590600093460571200,218.28
Vazao,1590600094163861800,164.91
Vazao,1590600094877784000,185.14
Vazao,1590600095575986700,225.4
Vazao,1590600096280697500,189.15
Vazao,1590600096993651000,178.44
Vazao,1590600097695508100,178.05
Vazao,1590600098395084900,214.46
Vazao,1590600099097436000,205.79
Vazao,1590600099808450900,215.79
Vazao,1590600100508138000,166.03
Vazao,1590600101209661200,160.37
Vazao,1590600101924058900,198.98
Vazao,1590600102620542900,170.3
Vazao,1590600103322887900,185.71
Vazao,1590600104035187100,199.65
Vazao,1590600104733830500,212.31
Vazao,1590600105432684700,196.49
Vazao,1590600106136102500,155.39
Vazao,1590600106848733100,221.28
Vazao,1590600107548974200,174.93
Vazao,1590600108250726000,229.31
Vazao,1590600108963115800,216.11
Vazao,1590600109658876200,213.45
Vazao,1590600110364207500,226.71
Vazao,1590600111073740900,206.52
Vazao,1590600111783823900,229.56
Vazao,1590600112479659800,168.67
Vazao,1590600113183595200,198.58
Vazao,1590600113895138100,192.51
Vazao,1590600114594195900,222.95
Vazao,1590600115295375000,165.8
Vazao,1590600115999934600,204.31
Vazao,1590600116700151500,225.93
Vazao,1590600117403703900,168.99
Vazao,1590600118104008700,223.75
Vazao,1590600118801468800,176.62
Vazao,1590600119502554700,194.22
Vazao,1590600120205579200,163.15
Vazao,1590600120915030700,215.89
Vazao,1590600121614304400,206.98
Vazao,1590600122314033100,213.77
Vazao,1590600123014230500,219.89
Vazao,1590600123716803200,192.94
Vazao,1590600124415725400,209.92
Vazao,1590600125117223900,207.42
Vazao,1590600125815977800,182.24
Vazao,1590600126516921300,167.37
Vazao,1590600127215621600,240.35
Vazao,1590600127927061900,166.17
Vazao,1590600128630428900,227.85
Vazao,1590600129330393700,216.45
Vazao,1590600130034067900,157.8
Vazao,1590600130740262300,213.56
Vazao,1590600131442045200,216.16
Vazao,1590600132141061300,198.42
Vazao,1590600132840756500,182.97
Vazao,1590600133540745600,180.8
Vazao,1590600134241390000,204.8
Vazao,1590600134943153800,235.82
Vazao,1590600135642158900,176.8
Vazao,1590600136342335100,175.21
Vazao,1590600137053743800,184.78
Vazao,1590600137751769300,181.42
Vazao,1590600138453774600,187.17
Vazao,1590600139155035800,237.1
Vazao,1590600139869729000,158.12
Vazao,1590600140566189500,188.96
Vazao,1590600141266856600,165.56
Vazao,1590600141971091400,168.6
Vazao,1590600142667456700,227.62
Vazao,1590600143370754400,215.76
Vazao,1590600144070497000,168.76
Vazao,1590600144770815700,189.81
Vazao,1590600145470778100,182.9
Vazao,1590600146170611700,173.07
Vazao,1590600146870478800,230.11
Vazao,1590600147572962100,228.81
Vazao,1590600148271446100,229.59
Vazao,1590600148975856100,229.46
Vazao,1590600149671569200,156.34
Vazao,1590600150373399500,166.58
Vazao,1590600151073969500,233.72
Vazao,1590600151773827300,158.8
Vazao,1590600152477073500,238.16
Vazao,1590600153174697600,156.57
Vazao,1590600153877374500,170.34
Vazao,1590600154575871400,207.66
Vazao,1590600155278909100,199.97
Vazao,1590600155981555200,224.9
Vazao,1590600156679544400,212.75
Vazao,1590600157380563000,205.62
Vazao,1590600158080319500,181.47
Vazao,1590600158782745100,199.76
Vazao,1590600159480561400,178.78
Vazao,1590600160181596800,226.23
Vazao,1590600160882293300,238.65
Vazao,1590600161582351000,177.59
Vazao,1590600162284738600,209.32
Vazao,1590600163000178400,160.57
Vazao,1590600163696660800,208.41
Vazao,1590600164398198500,213.85
Vazao,1590600165099039700,226.01
Vazao,1590600165799168600,187.91
Vazao,1590600166503138900,238.2
Vazao,1590600167199204700,225.24
Vazao,1590600167899838300,163.05
Vazao,1590600168600777200,194.19
Vazao,1590600169301633200,220.49
Vazao,1590600170000759800,163.93
Vazao,1590600170702884900,209.37
Vazao,1590600171402485400,206.29
Vazao,1590600172102499000,182.99
Vazao,1590600172805623700,221.22
Vazao,1590600173505020800,226.02
Vazao,1590600174204990500,238.86
Vazao,1590600174904817300,219.67
Vazao,1590600175605016400,198.11
Vazao,1590600176305772200,235.88
Vazao,1590600177007108200,163.82
Vazao,1590600177708612700,189.1
Vazao,1590600178406939500,178.17
Vazao,1590600179108968200,187.42
Vazao,1590600179808138000,216.05
Vazao,1590600180507611100,182.31
Vazao,1590600181209709300,222.49
Vazao,1590600181911763600,232.18
Vazao,1590600182610887800,214.95
Vazao,1590600183310422700,185.6
Vazao,1590600184022129300,224.02
Vazao,1590600184724268300,157.8
Vazao,1590600185422177800,172.06
Vazao,1590600186123276500,186.64
Vazao,1590600186824574400,211.09
Vazao,1590600187522244700,224.06
Vazao,1590600188226938400,214.04
Vazao,1590600188938318000,221.87
Vazao,1590600189636542200,162.96
Vazao,1590600190336238100,172.08
Vazao,1590600191048630000,207.34
Vazao,1590600191746249500,163.84
Vazao,1590600192446856600,238.71
Vazao,1590600193147790000,170.42
Vazao,1590600193848606700,197.12
Vazao,1590600194547424200,159.88
Vazao,1590600195247255800,224.5
Vazao,1590600195956571900,182.52
Vazao,1590600196656547400,159.61
Vazao,1590600197359392700,172.31
Vazao,1590600198072182000,157.32
Vazao,1590600198771932000,234.61
Vazao,1590600199471411800,192.97
Vazao,1590600200173374700,192.33
Vazao,1590600200873028400,183.82
Vazao,1590600201572829700,156.22
