name,time,value
Teste,1590599739450808800,3.71
Teste,1590599740150809900,4.52
Teste,1590599740849940900,5.26
Teste,1590599741558015300,4.46
Teste,1590599742261087300,3.78
Teste,1590599742960222900,4.69
Teste,1590599743670602300,4.46
Teste,1590599744374170800,5.46
Teste,1590599745075289000,3.77
Teste,1590599745784528900,5.35
Teste,1590599746485246200,4.79
Teste,1590599747187340000,4.51
Teste,1590599747893262500,4.75
Teste,1590599748596046100,3.62
Teste,1590599749294765700,4.73
Teste,1590599750003187400,4.88
Teste,1590599750699457600,4.37
Teste,1590599751399919500,3.65
Teste,1590599752102804100,4.55
Teste,1590599752799711500,5.2
Teste,1590599753506373500,3.68
Teste,1590599754206663300,5.12
Teste,1590599754907470100,4.74
Teste,1590599755619294300,4.09
Teste,1590599756321612000,4.71
Teste,1590599757022222100,3.58
Teste,1590599757729692700,4.63
Teste,1590599758433069200,3.71
Teste,1590599759133094700,4.1
Teste,1590599759845542900,3.56
Teste,1590599760545892500,4.33
Teste,1590599761242747300,4.72
Teste,1590599761954985000,4.94
Teste,1590599762673099300,3.51
Teste,1590599763372036400,3.75
Teste,1590599764078732200,5.31
Teste,1590599764783680000,4.65
Teste,1590599765499414700,4.33
Teste,1590599766201239500,3.59
Teste,1590599766912796800,4.19
Teste,1590599767612307100,4.37
Teste,1590599768314375200,5.01
Teste,1590599769022725200,4.52
Teste,1590599769724964700,3.81
Teste,1590599770434409300,3.83
Teste,1590599771134710300,4.82
Teste,1590599771845390800,3.85
Teste,1590599772563421300,3.9
Teste,1590599773264735600,5.39
Teste,1590599773974244700,5.09
Teste,1590599774687568800,4.77
Teste,1590599775391082800,5.4
Teste,1590599776088893500,3.77
Teste,1590599776800579500,4.51
Teste,1590599777502957600,4.3
Teste,1590599778204664700,3.8
Teste,1590599778905057800,5.27
Teste,1590599779614726800,3.75
Teste,1590599780316865100,3.95
Teste,1590599781015098100,4.59
Teste,1590599781714229000,4.31
Teste,1590599782414887800,5
Teste,1590599783112967100,4.49
Teste,1590599783814457700,4
Teste,1590599784526499400,3.79
Teste,1590599785226799800,4.73
Teste,1590599785937145800,5.45
Teste,1590599786638151000,4.91
Teste,1590599787337710500,4.19
Teste,1590599788040288200,5.06
Teste,1590599788749802000,4.53
Teste,1590599789450645900,5.29
Teste,1590599790150889200,5.37
Teste,1590599790860416800,4.09
Teste,1590599791564975800,3.64
Teste,1590599792263955200,4.4
Teste,1590599792978475100,4.22
Teste,1590599793679212400,4.38
Teste,1590599794377895800,5.24
Teste,1590599795082809100,5.15
Teste,1590599795785918800,3.85
Teste,1590599796497935700,3.79
Teste,1590599797199134800,3.77
Teste,1590599797916155400,4.83
Teste,1590599798626978800,5.1
Teste,1590599799326451800,4.98
Teste,1590599800030320900,4.33
Teste,1590599800741457700,5.48
Teste,1590599801440686800,4.08
Teste,1590599802143714500,4.99
Teste,1590599802849279400,4.85
Teste,1590599803552870000,4.47
Teste,1590599804250836200,5.08
Teste,1590599804961190600,5.03
Teste,1590599805663374000,4.81
Teste,1590599806362884600,4.61
Teste,1590599807063921100,4.16
Teste,1590599807775745000,4.58
Teste,1590599808474484000,4.08
Teste,1590599809175427600,4.25
Teste,1590599809885996400,4.64
Teste,1590599810591697700,5.03
Teste,1590599811290658300,5.15
Teste,1590599811993195800,3.53
Teste,1590599812692705000,3.55
Teste,1590599813395794700,3.69
Teste,1590599814095965300,5.48
Teste,1590599814797892600,3.86
Teste,1590599815498391200,5.04
Teste,1590599816201454700,4.54
Teste,1590599816907314300,5.49
Teste,1590599817610532400,5.31
Teste,1590599818308706800,4.58
Teste,1590599819019531400,3.87
Teste,1590599819724655500,4.67
Teste,1590599820426108300,5.12
Teste,1590599821126942400,4.08
Teste,1590599821837700100,4.18
Teste,1590599822539405300,4.82
Teste,1590599823236274700,4.56
Teste,1590599823950715900,4.82
Teste,1590599824665962800,4.96
Teste,1590599825367013700,3.85
Teste,1590599826067650200,5.48
Teste,1590599826780043800,5.22
Teste,1590599827478558000,4.78
Teste,1590599828177954700,4.41
Teste,1590599828889632900,3.56
Teste,1590599829593197100,4.43
Teste,1590599830294891100,3.85
Teste,1590599831001400500,4
Teste,1590599831705176900,4.72
Teste,1590599832406823700,4.16
Teste,1590599833108527900,4.9
Teste,1590599833821495700,4.97
Teste,1590599834517855400,4.05
Teste,1590599835217330400,3.64
Teste,1590599835927299100,3.62
Teste,1590599836632183100,4.66
Teste,1590599837332816100,5.06
Teste,1590599838033697600,5.21
Teste,1590599838746760800,5.26
Teste,1590599839443442100,4.75
Teste,1590599840147814900,5.08
Teste,1590599840858650500,5.08
Teste,1590599841575055000,4.75
Teste,1590599842275786000,4.43
Teste,1590599842981083500,4.96
Teste,1590599843688785000,5.08
Teste,1590599844388030100,5.48
Teste,1590599845087764300,4.38
Teste,1590599845799966900,3.83
Teste,1590599846499735600,3.73
Teste,1590599847199826300,3.98
Teste,1590599847907266000,5.27
Teste,1590599848611706000,4.45
Teste,1590599849313368100,3.82
Teste,1590599850026646100,4.6
Teste,1590599850725582800,4.25
Teste,1590599851425508500,4.36
Teste,1590599852127457700,3.93
Teste,1590599852838121600,3.98
Teste,1590599853536409000,4.47
Teste,1590599854240564200,4.9
Teste,1590599854951159500,4.12
Teste,1590599855664708100,3.93
Teste,1590599856366008600,5.48
Teste,1590599857073208100,4.35
Teste,1590599857776757600,5.39
Teste,1590599858476281700,3.69
Teste,1590599859177640100,5.2
Teste,1590599859887852700,4.08
Teste,1590599860591270300,5.08
Teste,1590599861292579000,5.12
Teste,1590599862002714100,5.47
Teste,1590599862704681700,3.56
Teste,1590599863402999600,5.28
Teste,1590599864105286600,4.55
Teste,1590599864819003100,3.74
Teste,1590599865518695500,4.97
Teste,1590599866219774100,5.03
Teste,1590599866929963100,4.39
Teste,1590599867629064900,4.44
Teste,1590599868329624800,4.5
Teste,1590599869034699600,5.11
Teste,1590599869742835100,4.5
Teste,1590599870444076400,4.76
Teste,1590599871146515100,3.69
Teste,1590599871849157800,3.86
Teste,1590599872551889900,3.67
Teste,1590599873252681300,4.78
Teste,1590599873953531300,4.66
Teste,1590599874653106300,3.77
Teste,1590599875353977600,5.45
Teste,1590599876066914400,5.13
Teste,1590599876779130600,4.5
Teste,1590599877482023700,5.2
Teste,1590599878183820800,3.64
Teste,1590599878891604000,4.21
Teste,1590599879593787600,3.87
Teste,1590599880294693100,5.22
Teste,1590599881003735800,3.53
Teste,1590599881705409800,3.51
Teste,1590599882407047900,5.46
Teste,1590599883104712200,4.07
Teste,1590599883809884400,3.82
Teste,1590599884508699300,3.53
Teste,1590599885208257300,4.67
Teste,1590599885914410200,3.87
Teste,1590599886619181200,5.5
Teste,1590599887318614800,4.98
Teste,1590599888034909100,3.99
Teste,1590599888746755100,4.8
Teste,1590599889447262300,3.62
Teste,1590599890146285900,4.06
Teste,1590599890858554900,4.19
Teste,1590599891557513700,4.63
Teste,1590599892256967100,3.99
Teste,1590599892963669500,4.62
Teste,1590599893676708700,4.44
Teste,1590599894375177600,4.1
Teste,1590599895084771600,5.17
Teste,1590599895786081100,5.45
Teste,1590599896482173200,4.74
Teste,1590599897187432400,3.52
Teste,1590599897901350600,4.28
Teste,1590599898599574400,3.63
Teste,1590599899299992700,4.95
Teste,1590599900011997400,3.77
Teste,1590599900712777700,5.49
Teste,1590599901412350000,4.19
Teste,1590599902111257800,5.29
Teste,1590599902813477100,5.37
Teste,1590599903516342300,4.22
Teste,1590599904216344800,4.27
Teste,1590599904922643600,3.54
Teste,1590599905625034500,3.6
Teste,1590599906325566200,4.44
Teste,1590599907033502900,5.13
Teste,1590599907735988000,3.77
Teste,1590599908436032500,5.3
Teste,1590599909135664400,5.22
Teste,1590599909849793900,4.01
Teste,1590599910549847900,3.56
Teste,1590599911249838500,3.56
Teste,1590599911960866500,4.45
Teste,1590599912663262000,5.49
Teste,1590599913362930900,4.85
Teste,1590599914064615200,3.79
Teste,1590599914776155700,5.2
Teste,1590599915475983500,3.97
Teste,1590599916174064900,4.27
Teste,1590599916887080700,4.44
Teste,1590599917588126600,3.83
Teste,1590599918288015800,4.12
Teste,1590599919002109800,4.77
Teste,1590599919703481100,5.38
Teste,1590599920406205300,4.44
Teste,1590599921104675800,4.17
Teste,1590599921812330200,4.36
Teste,1590599922515049100,4.13
Teste,1590599923213367900,4.04
Teste,1590599923927114800,4.48
Teste,1590599924639652300,4.97
Teste,1590599925343047600,4.92
Teste,1590599926045258200,4.28
Teste,1590599926755607200,4.97
Teste,1590599927453608300,4.44
Teste,1590599928158851800,4.61
Teste,1590599928865389600,4.97
Teste,1590599929567201400,3.58
Teste,1590599930267684800,4.13
Teste,1590599930977781700,4.06
Teste,1590599931680554800,5.1
Teste,1590599932379395500,5.41
Teste,1590599933089957400,5.12
Teste,1590599933796471100,5.03
Teste,1590599934495440000,4.25
Teste,1590599935197336700,5.1
Teste,1590599935905490200,3.51
Teste,1590599936604420100,4.94
Teste,1590599937307185300,3.93
Teste,1590599938015771100,4.69
Teste,1590599938720562100,3.92
Teste,1590599939420134000,4.17
Teste,1590599940118231200,3.63
Teste,1590599940829952200,4.44
Teste,1590599941530988600,4.06
Teste,1590599942230399300,4.26
Teste,1590599942944857000,5.41
Teste,1590599943647800000,4.94
Teste,1590599944347113300,4.41
Teste,1590599945056994900,4.96
Teste,1590599945760298300,4.26
Teste,1590599946460953100,5.14
Teste,1590599947162584500,4.2
Teste,1590599947870797100,4.9
Teste,1590599948570570500,4.33
Teste,1590599949268715200,4.62
Teste,1590599949985377400,3.76
Teste,1590599950684944500,5.07
Teste,1590599951387066000,4.54
Teste,1590599952087402500,3.91
Teste,1590599952798186400,4.73
Teste,1590599953500335000,4.92
Teste,1590599954201370900,3.76
Teste,1590599954908523500,5.22
Teste,1590599955611285300,4.95
Teste,1590599956311324200,4.87
Teste,1590599957019154000,3.61
Teste,1590599957724226700,3.71
Teste,1590599958425915900,4.51
Teste,1590599959124782200,5.2
Teste,1590599959837619600,3.8
Teste,1590599960536489000,5.02
Teste,1590599961234897600,4.08
Teste,1590599961948191300,4.32
Teste,1590599962647011600,4.83
Teste,1590599963345421900,3.88
Teste,1590599964049720100,4.67
Teste,1590599964763636800,4.87
Teste,1590599965463356200,5.22
Teste,1590599966165649100,3.91
Teste,1590599966874705700,4.72
Teste,1590599967574314200,4.76
Teste,1590599968273503100,4.49
Teste,1590599968985838500,4.5
Teste,1590599969685710700,4.94
Teste,1590599970389187300,4.05
Teste,1590599971089479100,3.84
Teste,1590599971798387300,3.76
Teste,1590599972497834100,4.39
Teste,1590599973198772100,4.52
Teste,1590599973914114100,4.14
Teste,1590599974614712400,3.59
Teste,1590599975315305100,5.17
Teste,1590599976025845200,5.07
Teste,1590599976729377900,3.73
Teste,1590599977427966900,4.53
Teste,1590599978130179200,3.58
Teste,1590599978840776000,4.07
Teste,1590599979540214200,5.12
Teste,1590599980240209600,4.13
Teste,1590599980952782000,4.48
Teste,1590599981651138600,4.87
Teste,1590599982353323100,3.74
Teste,1590599983064313100,4.05
Teste,1590599983767846100,4.39
Teste,1590599984468771500,3.86
Teste,1590599985170447900,3.83
Teste,1590599985878458300,5.17
Teste,1590599986577941600,4.46
Teste,1590599987278945000,3.72
Teste,1590599987986999100,4.47
Teste,1590599988691463200,3.82
Teste,1590599989392575800,4.55
Teste,1590599990095660800,3.95
Teste,1590599990804481800,3.97
Teste,1590599991504150500,4.64
Teste,1590599992208273700,3.84
Teste,1590599992905052400,5.02
Teste,1590599993606586500,4.24
Teste,1590599994304632700,4.39
Teste,1590599995011012600,4.77
Teste,1590599995717937000,3.82
Teste,1590599996415932300,4.08
Teste,1590599997112596000,4.41
Teste,1590599997828329100,4.6
Teste,1590599998530221200,4.29
Teste,1590599999228883600,5.01
Teste,1590599999938343100,3.83
Teste,1590600000638862600,4.45
Teste,1590600001338656900,3.94
Teste,1590600002048972300,4.42
Teste,1590600002752822400,4.85
Teste,1590600003453100700,4.35
Teste,1590600004151261500,4.92
Teste,1590600004863665400,4.7
Teste,1590600005567560400,4.06
Teste,1590600006264010000,3.77
Teste,1590600006975899600,5.21
Teste,1590600007677922100,3.88
Teste,1590600008379214200,3.69
Teste,1590600009090256800,5.45
Teste,1590600009795666900,5.3
Teste,1590600010502870600,3.9
Teste,1590600011203512500,5.11
Teste,1590600011917365000,4.68
Teste,1590600012616731400,4.71
Teste,1590600013318971100,4.74
Teste,1590600014029234600,5.18
Teste,1590600014730400200,4.69
Teste,1590600015432683800,4.76
Teste,1590600016134871000,4.38
Teste,1590600016842853300,4.93
Teste,1590600017544096400,3.88
Teste,1590600018244520500,4.58
Teste,1590600018954249100,3.75
Teste,1590600019657006700,4.22
Teste,1590600020355957500,5.26
Teste,1590600021068208500,4.94
Teste,1590600021770057600,5.43
Teste,1590600022471684200,3.99
Teste,1590600023173751800,5.22
Teste,1590600023881358600,4.2
Teste,1590600024582347100,4.35
Teste,1590600025281987900,3.79
Teste,1590600025989762300,3.7
Teste,1590600026689067400,3.62
Teste,1590600027388876500,3.69
Teste,1590600028093228100,4.84
Teste,1590600028791988400,3.57
Teste,1590600029495267800,3.57
Teste,1590600030196166400,4.06
Teste,1590600030904879100,5.28
Teste,1590600031605755200,3.89
Teste,1590600032302719100,5.17
Teste,1590600033020205500,5
Teste,1590600033718968200,4.08
Teste,1590600034418441600,4.37
Teste,1590600035118956500,3.75
Teste,1590600035829725900,4.98
Teste,1590600036531286600,5.43
Teste,1590600037234155100,4.47
Teste,1590600037943193800,3.68
Teste,1590600038644149200,3.58
Teste,1590600039344614400,5.06
Teste,1590600040045400800,3.98
Teste,1590600040745875400,5.25
Teste,1590600041448216500,4.85
Teste,1590600042148778000,5.23
Teste,1590600042854465200,5.35
Teste,1590600043555797800,3.89
Teste,1590600044257006400,3.76
Teste,1590600044962806700,3.93
Teste,1590600045665332400,4.99
Teste,1590600046364976000,5.38
Teste,1590600047078069600,3.79
Teste,1590600047779751100,3.71
Teste,1590600048481221200,4.03
Teste,1590600049181374100,5.16
Teste,1590600049892052300,4.12
Teste,1590600050592912700,5.44
Teste,1590600051292207800,5.17
Teste,1590600052001639700,5.43
Teste,1590600052702583300,3.71
Teste,1590600053404946900,5.12
Teste,1590600054103864100,4.77
Teste,1590600054819053400,4.03
Teste,1590600055518626700,5.44
Teste,1590600056220798600,3.59
Teste,1590600056931338200,5.17
Teste,1590600057631095400,4.77
Teste,1590600058329518400,3.63
Teste,1590600059040630700,5.26
Teste,1590600059740625300,4.47
Teste,1590600060440587300,4.59
Teste,1590600061139751300,5.19
Teste,1590600061842307800,4.7
Teste,1590600062541911900,5.49
Teste,1590600063241203900,4.62
Teste,1590600063954254700,4.66
Teste,1590600064654024000,3.54
Teste,1590600065352481400,4.8
Teste,1590600066063665000,3.69
Teste,1590600066766912000,4.54
Teste,1590600067467008600,4.69
Teste,1590600068164948600,4.22
Teste,1590600068878149400,5.33
Teste,1590600069580817600,5.01
Teste,1590600070280146600,3.79
Teste,1590600070991951800,4.33
Teste,1590600071688919400,4.52
Teste,1590600072390957200,5.33
Teste,1590600073091941300,5.27
Teste,1590600073791085600,4.04
Teste,1590600074490885400,4.44
Teste,1590600075190042600,4.6
Teste,1590600075901988200,4.42
Teste,1590600076602993000,3.79
Teste,1590600077304556400,4.91
Teste,1590600078014973900,4.24
Teste,1590600078714424000,4.45
Teste,1590600079413448700,4.36
Teste,1590600080116542100,3.55
Teste,1590600080831221700,4.37
Teste,1590600081530870000,5.21
Teste,1590600082232313000,3.59
Teste,1590600082934640200,4.75
Teste,1590600083634755900,4.04
Teste,1590600084335834300,5.12
Teste,1590600085048574500,4.56
Teste,1590600085748935600,4.3
Teste,1590600086449900900,4.4
Teste,1590600087146866000,4.48
Teste,1590600087854615000,3.95
Teste,1590600088554186300,4.01
Teste,1590600089254164600,4.16
Teste,1590600089957952100,5.14
Teste,1590600090657212000,5.3
Teste,1590600091358665800,3.52
Teste,1590600092062204400,4.83
Teste,1590600092761640900,4.45
Teste,1590600093460571200,4.24
Teste,1590600094163861800,4.24
Teste,1590600094875907500,4.96
Teste,1590600095575986700,4.51
Teste,1590600096279677300,5.35
Teste,1590600096993651000,3.56
Teste,1590600097695508100,5.4
Teste,1590600098395084900,4.72
Teste,1590600099096438700,5.24
Teste,1590600099808450900,4.08
Teste,1590600100508138000,4.02
Teste,1590600101208658100,4.3
Teste,1590600101921507900,5.36
Teste,1590600102620542900,4.32
Teste,1590600103322887900,5.2
Teste,1590600104033371600,4.78
Teste,1590600104733830500,4.23
Teste,1590600105432684700,3.79
Teste,1590600106135069900,4.78
Teste,1590600106851121000,4.68
Teste,1590600107548974200,4.28
Teste,1590600108250726000,4.67
Teste,1590600108961439500,4.43
Teste,1590600109659834900,4.44
Teste,1590600110364207500,3.9
Teste,1590600111071069700,4.07
Teste,1590600111781872000,4.17
Teste,1590600112479659800,4.71
Teste,1590600113182642100,4.45
Teste,1590600113892443700,4.28
Teste,1590600114594195900,3.65
Teste,1590600115295375000,5.04
Teste,1590600115999934600,5.4
Teste,1590600116700151500,5.4
Teste,1590600117402699900,4.68
Teste,1590600118104008700,5.28
Teste,1590600118800472400,5.2
Teste,1590600119502554700,5.49
Teste,1590600120205579200,3.6
Teste,1590600120915030700,3.85
Teste,1590600121614304400,4.16
Teste,1590600122314033100,3.85
Teste,1590600123014230500,4.78
Teste,1590600123716803200,3.95
Teste,1590600124415725400,5.02
Teste,1590600125117223900,5.43
Teste,1590600125815977800,3.91
Teste,1590600126516921300,4.33
Teste,1590600127216628300,3.73
Teste,1590600127927061900,5.23
Teste,1590600128630428900,5.07
Teste,1590600129330393700,4.89
Teste,1590600130034067900,5.39
Teste,1590600130740262300,5.48
Teste,1590600131442045200,4.59
Teste,1590600132141061300,4.33
Teste,1590600132840756500,5.36
Teste,1590600133540745600,4.7
Teste,1590600134241390000,3.68
Teste,1590600134943153800,5.16
Teste,1590600135642158900,4.18
Teste,1590600136342335100,4.86
Teste,1590600137052056600,5.28
Teste,1590600137751769300,3.94
Teste,1590600138453774600,5.19
Teste,1590600139155035800,4.35
Teste,1590600139868109400,4.79
Teste,1590600140566189500,4.36
Teste,1590600141266856600,5.14
Teste,1590600141970053700,4.74
Teste,1590600142667456700,3.51
Teste,1590600143370754400,4.16
Teste,1590600144070497000,4.02
Teste,1590600144770815700,4.81
Teste,1590600145470778100,4.8
Teste,1590600146170611700,4.28
Teste,1590600146870478800,4.71
Teste,1590600147572962100,4.65
Teste,1590600148271446100,4.65
Teste,1590600148974037600,4.94
Teste,1590600149671569200,5.15
Teste,1590600150373399500,5.01
Teste,1590600151077955900,4.29
Teste,1590600151773827300,4.49
Teste,1590600152476076000,4.27
Teste,1590600153173708400,3.78
Teste,1590600153877374500,3.91
Teste,1590600154575871400,5.35
Teste,1590600155278909100,4.56
Teste,1590600155980556100,5.12
Teste,1590600156679544400,4.92
Teste,1590600157380563000,5.08
Teste,1590600158080319500,3.53
Teste,1590600158782745100,3.83
Teste,1590600159480561400,3.99
Teste,1590600160181596800,4.41
Teste,1590600160882293300,3.52
Teste,1590600161582351000,3.61
Teste,1590600162283742500,4.25
Teste,1590600163000178400,4.36
Teste,1590600163696660800,3.53
Teste,1590600164398198500,3.68
Teste,1590600165099039700,4.82
Teste,1590600165799168600,4.22
Teste,1590600166503138900,4.19
Teste,1590600167199204700,4.79
Teste,1590600167899838300,4.3
Teste,1590600168601774000,3.61
Teste,1590600169301633200,5.04
Teste,1590600170000759800,5.33
Teste,1590600170702884900,3.9
Teste,1590600171402485400,3.95
Teste,1590600172102499000,4.77
Teste,1590600172805623700,4.32
Teste,1590600173505020800,5.34
Teste,1590600174204990500,4.44
Teste,1590600174904817300,4.84
Teste,1590600175605016400,5.12
Teste,1590600176305772200,4.73
Teste,1590600177007108200,4.02
Teste,1590600177708612700,3.65
Teste,1590600178406939500,3.99
Teste,1590600179108968200,4.86
Teste,1590600179808138000,3.79
Teste,1590600180507611100,3.77
Teste,1590600181209709300,4.34
Teste,1590600181911763600,4.03
Teste,1590600182610887800,4.96
Teste,1590600183310422700,4.45
Teste,1590600184022129300,5.09
Teste,1590600184724268300,4.78
Teste,1590600185422177800,3.5
Teste,1590600186123276500,4.9
Teste,1590600186824574400,4.73
Teste,1590600187522244700,4.49
Teste,1590600188226938400,4.05
Teste,1590600188936674000,5.36
Teste,1590600189636542200,3.86
Teste,1590600190336238100,4.42
Teste,1590600191046296400,4.99
Teste,1590600191746249500,5.25
Teste,1590600192446856600,5.33
Teste,1590600193147790000,4.51
Teste,1590600193848606700,4.64
Teste,1590600194546428400,4.21
Teste,1590600195247255800,5.14
Teste,1590600195956151700,3.53
Teste,1590600196656547400,5.47
Teste,1590600197358396400,5.11
Teste,1590600198069899300,4.14
Teste,1590600198771932000,4.41
Teste,1590600199471411800,3.56
Teste,1590600200173374700,4.14
Teste,1590600200873028400,3.63
Teste,1590600201572829700,4.37
Teste,1590600202272324600,3.61
Teste,1590600202980915800,5.31
Teste,1590600203683054300,4.05
Teste,1590600204382551900,4.51
Teste,1590600205093505400,3.78
Teste,1590600205791444300,3.68
Teste,1590600206492703500,5.1
Teste,1590600207193535200,5.34
Teste,1590600207894901200,5.43
Teste,1590600208596629800,3.69
Teste,1590600209294809700,5.06
Teste,1590600210004183700,3.58
Teste,1590600210702528500,4.45
Teste,1590600211404686700,4.55
Teste,1590600212103174100,3.62
Teste,1590600212804462100,4.42
Teste,1590600213504144100,5.24
Teste,1590600214207345400,4.65
Teste,1590600214904070700,4.09
Teste,1590600215607299400,3.96
Teste,1590600216309598700,4.41
Teste,1590600217011929800,4.32
Teste,1590600217712723400,3.8
Teste,1590600218411504200,3.97
Teste,1590600219113579700,4
Teste,1590600219812282200,3.63
Teste,1590600220511297900,3.68
Teste,1590600221211830800,4.53
Teste,1590600221912957100,4.53
Teste,1590600222614627700,4.63
Teste,1590600223314279600,5.33
Teste,1590600224018511100,4.15
Teste,1590600224720358100,3.9
Teste,1590600225421562400,3.72
Teste,1590600226122668100,5.23
Teste,1590600226822383400,4.41
Teste,1590600227519113300,5.31
Teste,1590600228220421300,3.57
Teste,1590600228922548600,4.24
Teste,1590600229621935800,4.55
Teste,1590600230325550600,4.23
Teste,1590600231026102300,3.95
Teste,1590600231727745800,4.78
Teste,1590600232429198700,4.1
Teste,1590600233131074600,3.79
Teste,1590600233827163200,4.49
Teste,1590600234526477300,3.57
Teste,1590600235229693300,3.59
Teste,1590600235930441500,3.52
Teste,1590600236631731200,4.04
Teste,1590600237332447300,4.88
